episode,timestep,reward
12,2000,610.5083
22,4000,794.14
34,6000,757.6
46,8000,651.425
57,10000,870.0091
68,12000,996.0182
80,14000,731.1083
91,16000,321.3727
102,18000,711.4909
114,20000,522.925
125,22000,552.6091
136,24000,686.2364
148,26000,475.825
159,28000,585.3545
170,30000,556.4909
